InventoryId,Store,City,Brand,Description,Size,onHand,Price,startDate
8_Horizon Hills_6553,8,Horizon Hills,6553,PomegranatePleasure,750mL,15,11.99,01/01/2016
15_Meadowhaven_37731,15,Meadowhaven,37731,CosmicCider,3L,9,10.99,01/01/2016
15_Meadowhaven_40175,15,Meadowhaven,40175,SunburstSorbet,187mL 4 Pk,1,11.99,01/01/2016
15_Meadowhaven_41212,15,Meadowhaven,41212,SparkleBliss,750mL,12,15.99,01/01/2016
15_Meadowhaven_44854,15,Meadowhaven,44854,ChocoMintMystique,750mL,3,51.99,01/01/2016
16_Oakridge_1397,16,Oakridge,1397,BlueberryBrew,750mL,20,13.99,01/01/2016
16_Oakridge_1692,16,Oakridge,1692,FrothyForestFable,750mL,1,18.49,01/01/2016
16_Oakridge_2679,16,Oakridge,2679,OceanOpal,750mL,32,19.99,01/01/2016
41_Twilight Harbor_1692,41,Twilight Harbor,1692,FrothyForestFable,750mL,26,18.49,01/01/2016
41_Twilight Harbor_1896,41,Twilight Harbor,1896,AlpineAloeAria,750mL,5,99.99,01/01/2016
41_Twilight Harbor_2598,41,Twilight Harbor,2598,TropicalTidewave,750mL,12,14.99,01/01/2016
41_Twilight Harbor_2679,41,Twilight Harbor,2679,OceanOpal,750mL,0,19.99,01/01/2016
41_Twilight Harbor_2854,41,Twilight Harbor,2854,CloudNineCafé,750mL,13,54.99,01/01/2016
41_Twilight Harbor_3237,41,Twilight Harbor,3237,ChilledCherryCharm,1.75L,23,23.99,01/01/2016
41_Twilight Harbor_3296,41,Twilight Harbor,3296,MysticMangoMingle,750mL,1,22.99,01/01/2016
41_Twilight Harbor_3487,41,Twilight Harbor,3487,SummerBerryBrio,750mL,7,16.99,01/01/2016
69_Serene Sands_17100,69,Serene Sands,17100,SipSerenity,750mL,85,7.99,01/01/2016
69_Serene Sands_17487,69,Serene Sands,17487,CelestialSwell,750mL,9,6.99,01/01/2016
69_Serene Sands_18884,69,Serene Sands,18884,VanillaVelour,750mL,12,15.99,01/01/2016
69_Serene Sands_19055,69,Serene Sands,19055,VelvetVista,750mL,30,9.99,01/01/2016
69_Serene Sands_19175,69,Serene Sands,19175,StarrySipAmericano,750mL,29,11.99,01/01/2016
69_Serene Sands_19507,69,Serene Sands,19507,VelvetFizz,750mL,41,7.99,01/01/2016
69_Serene Sands_19549,69,Serene Sands,19549,FrostedFable,3L,17,14.99,01/01/2016
69_Serene Sands_19685,69,Serene Sands,19685,DuskDazzle,750mL,6,29.99,01/01/2016
69_Serene Sands_19789,69,Serene Sands,19789,StarlitStrawberrySteam,750mL,12,19.99,01/01/2016
69_Serene Sands_20400,69,Serene Sands,20400,StarrySpicedSorbet,750mL,28,13.99,01/01/2016
69_Serene Sands_20508,69,Serene Sands,20508,DreamyDew,750mL,20,18.99,01/01/2016
69_Serene Sands_21412,69,Serene Sands,21412,DreamyDragonfruitDazzle,750mL,19,7.99,01/01/2016
4_Cedar Ridge_5921,4,Cedar Ridge,5921,SparklingSaffron,750mL,11,21.99,01/01/2016
4_Cedar Ridge_6553,4,Cedar Ridge,6553,PomegranatePleasure,750mL,8,11.99,01/01/2016
4_Cedar Ridge_7725,4,Cedar Ridge,7725,MidnightMangoMist,750mL,24,9.99,01/01/2016
4_Cedar Ridge_8102,4,Cedar Ridge,8102,MidnightMochaMist,1.75L,25,24.99,01/01/2016
4_Cedar Ridge_8370,4,Cedar Ridge,8370,LavenderLullaby,1.75L,1,10.99,01/01/2016
4_Cedar Ridge_8847,4,Cedar Ridge,8847,LuminousLagoon,750mL,27,5.99,01/01/2016
4_Cedar Ridge_11213,4,Cedar Ridge,11213,CitrusSilk,750mL,10,18.99,01/01/2016
74_Velvet Vista_1094,74,Velvet Vista,1094,TranquilBrew,750mL,11,41.99,01/01/2016
74_Velvet Vista_1397,74,Velvet Vista,1397,BlueberryBrew,750mL,49,13.99,01/01/2016
74_Velvet Vista_1692,74,Velvet Vista,1692,FrothyForestFable,750mL,13,18.49,01/01/2016
74_Velvet Vista_1896,74,Velvet Vista,1896,AlpineAloeAria,750mL,5,99.99,01/01/2016
74_Velvet Vista_2598,74,Velvet Vista,2598,TropicalTidewave,750mL,9,14.99,01/01/2016
74_Velvet Vista_2679,74,Velvet Vista,2679,OceanOpal,750mL,12,19.99,01/01/2016
74_Velvet Vista_2854,74,Velvet Vista,2854,CloudNineCafé,750mL,8,54.99,01/01/2016
74_Velvet Vista_3079,74,Velvet Vista,3079,RadiantRhubarbRefresher,750mL,17,13.99,01/01/2016
74_Velvet Vista_3237,74,Velvet Vista,3237,ChilledCherryCharm,1.75L,11,23.99,01/01/2016
74_Velvet Vista_3296,74,Velvet Vista,3296,MysticMangoMingle,750mL,8,22.99,01/01/2016
74_Velvet Vista_3487,74,Velvet Vista,3487,SummerBerryBrio,750mL,22,16.99,01/01/2016
74_Velvet Vista_3917,74,Velvet Vista,3917,SparklingSiesta,50mL,85,0.99,01/01/2016
55_Skyview_24310,55,Skyview,24310,ZestSplash,750mL,37,12.99,01/01/2016
55_Skyview_24557,55,Skyview,24557,EnchantedEucalyptusElixir,750mL,4,12.99,01/01/2016
55_Skyview_24673,55,Skyview,24673,ZenBrew,1.5L,14,15.99,01/01/2016
55_Skyview_25005,55,Skyview,25005,VelvetVioletVapor,750mL,8,17.99,01/01/2016
55_Skyview_25070,55,Skyview,25070,EmeraldElixir,750mL,6,34.99,01/01/2016
55_Skyview_25154,55,Skyview,25154,VanillaVelvetVortex,750mL,8,24.99,01/01/2016
55_Skyview_25159,55,Skyview,25159,Peaches-n-Dream,750mL,20,11.99,01/01/2016
55_Skyview_27644,55,Skyview,27644,EnchantedIced,750mL,13,9.99,01/01/2016
55_Skyview_28983,55,Skyview,28983,TranquilTurmericTonic,750mL,20,14.99,01/01/2016
55_Skyview_29407,55,Skyview,29407,WildWisteriaWhirl,750mL,60,15.99,01/01/2016
55_Skyview_29996,55,Skyview,29996,WhisperQuencher,750mL,48,16.99,01/01/2016
55_Skyview_31541,55,Skyview,31541,OasisWhirl,750mL,21,20.99,01/01/2016
55_Skyview_32604,55,Skyview,32604,CarnivalChill,750mL,17,9.95,01/01/2016
55_Skyview_33683,55,Skyview,33683,FrothEuphoria,1.5L,16,20.99,01/01/2016
55_Skyview_35862,55,Skyview,35862,SunburstSip,750mL,17,19.99,01/01/2016
21_Moonstone_4246,21,Moonstone,4246,TranquilToffeeTwirl,375mL,44,5.49,01/01/2016
21_Moonstone_5124,21,Moonstone,5124,FrolicFrappe,1.75L,11,66.99,01/01/2016
21_Moonstone_5921,21,Moonstone,5921,SparklingSaffron,750mL,19,21.99,01/01/2016
11_Eldertown_41212,11,Eldertown,41212,SparkleBliss,750mL,1,15.99,01/01/2016
12_Pinecrest_1094,12,Pinecrest,1094,TranquilBrew,750mL,15,41.99,01/01/2016
12_Pinecrest_1397,12,Pinecrest,1397,BlueberryBrew,750mL,8,13.99,01/01/2016
12_Pinecrest_1692,12,Pinecrest,1692,FrothyForestFable,750mL,11,18.49,01/01/2016
12_Pinecrest_1896,12,Pinecrest,1896,AlpineAloeAria,750mL,6,99.99,01/01/2016
12_Pinecrest_2598,12,Pinecrest,2598,TropicalTidewave,750mL,10,14.99,01/01/2016
12_Pinecrest_2679,12,Pinecrest,2679,OceanOpal,750mL,9,19.99,01/01/2016
12_Pinecrest_2854,12,Pinecrest,2854,CloudNineCafé,750mL,4,54.99,01/01/2016
12_Pinecrest_3487,12,Pinecrest,3487,SummerBerryBrio,750mL,14,16.99,01/01/2016
34_Phoenixville_23399,34,Phoenixville,23399,EnchantedCranberryCove,750mL,12,19.99,01/01/2016
34_Phoenixville_23633,34,Phoenixville,23633,CinnamonSizzle,750mL,1,14.99,01/01/2016
34_Phoenixville_24002,34,Phoenixville,24002,EnchantedElderflowerElixir,1.5L,15,8.99,01/01/2016
34_Phoenixville_24147,34,Phoenixville,24147,SereneSpicedCider,750mL,11,9.99,01/01/2016
34_Phoenixville_24310,34,Phoenixville,24310,ZestSplash,750mL,29,12.99,01/01/2016
34_Phoenixville_24557,34,Phoenixville,24557,EnchantedEucalyptusElixir,750mL,3,12.99,01/01/2016
34_Phoenixville_24673,34,Phoenixville,24673,ZenBrew,1.5L,22,15.99,01/01/2016
34_Phoenixville_25005,34,Phoenixville,25005,VelvetVioletVapor,750mL,15,17.99,01/01/2016
34_Phoenixville_25070,34,Phoenixville,25070,EmeraldElixir,750mL,12,34.99,01/01/2016
34_Phoenixville_25154,34,Phoenixville,25154,VanillaVelvetVortex,750mL,23,24.99,01/01/2016
34_Phoenixville_25159,34,Phoenixville,25159,Peaches-n-Dream,750mL,21,11.99,01/01/2016
66_Brookside_1397,66,Brookside,1397,BlueberryBrew,750mL,91,13.99,01/01/2016
66_Brookside_1598,66,Brookside,1598,SunsetSerenade,750mL,1,949.99,01/01/2016
66_Brookside_1692,66,Brookside,1692,FrothyForestFable,750mL,21,18.49,01/01/2016
66_Brookside_1896,66,Brookside,1896,AlpineAloeAria,750mL,21,99.99,01/01/2016
66_Brookside_2598,66,Brookside,2598,TropicalTidewave,750mL,9,14.99,01/01/2016
66_Brookside_2679,66,Brookside,2679,OceanOpal,750mL,98,19.99,01/01/2016
66_Brookside_2854,66,Brookside,2854,CloudNineCafé,750mL,44,54.99,01/01/2016
66_Brookside_3079,66,Brookside,3079,RadiantRhubarbRefresher,750mL,23,13.99,01/01/2016
66_Brookside_3237,66,Brookside,3237,ChilledCherryCharm,1.75L,40,23.99,01/01/2016
66_Brookside_3296,66,Brookside,3296,MysticMangoMingle,750mL,18,22.99,01/01/2016
48_Meadowbrook_5921,48,Meadowbrook,5921,SparklingSaffron,750mL,7,21.99,01/01/2016
48_Meadowbrook_6553,48,Meadowbrook,6553,PomegranatePleasure,750mL,18,11.99,01/01/2016
48_Meadowbrook_8102,48,Meadowbrook,8102,MidnightMochaMist,1.75L,31,24.99,01/01/2016
48_Meadowbrook_8370,48,Meadowbrook,8370,LavenderLullaby,1.75L,25,10.99,01/01/2016
48_Meadowbrook_8847,48,Meadowbrook,8847,LuminousLagoon,750mL,20,5.99,01/01/2016
48_Meadowbrook_8907,48,Meadowbrook,8907,RadiantRainforestRipple,1.5L,7,6.99,01/01/2016
48_Meadowbrook_11213,48,Meadowbrook,11213,CitrusSilk,750mL,13,18.99,01/01/2016
32_Oceanview_35862,32,Oceanview,35862,SunburstSip,750mL,5,19.99,01/01/2016
32_Oceanview_37731,32,Oceanview,37731,CosmicCider,3L,9,10.99,01/01/2016
32_Oceanview_41212,32,Oceanview,41212,SparkleBliss,750mL,11,15.99,01/01/2016
33_Crestwood_804,33,Crestwood,804,TwilightTingle,Liter,8,15.49,01/01/2016
33_Crestwood_1022,33,Crestwood,1022,FrostedFudgeFantasia,750mL,11,13.99,01/01/2016
33_Crestwood_1030,33,Crestwood,1030,HarmonyQuaff,750mL,2,18.99,01/01/2016
33_Crestwood_1094,33,Crestwood,1094,TranquilBrew,750mL,4,41.99,01/01/2016
33_Crestwood_1397,33,Crestwood,1397,BlueberryBrew,750mL,48,13.99,01/01/2016
33_Crestwood_1692,33,Crestwood,1692,FrothyForestFable,750mL,10,18.49,01/01/2016
33_Crestwood_1896,33,Crestwood,1896,AlpineAloeAria,750mL,2,99.99,01/01/2016
73_Cypress Springs_2854,73,Cypress Springs,2854,CloudNineCafé,750mL,40,54.99,01/01/2016
73_Cypress Springs_3079,73,Cypress Springs,3079,RadiantRhubarbRefresher,750mL,14,13.99,01/01/2016
73_Cypress Springs_3237,73,Cypress Springs,3237,ChilledCherryCharm,1.75L,15,23.99,01/01/2016
73_Cypress Springs_3296,73,Cypress Springs,3296,MysticMangoMingle,750mL,19,22.99,01/01/2016
73_Cypress Springs_3487,73,Cypress Springs,3487,SummerBerryBrio,750mL,18,16.99,01/01/2016
73_Cypress Springs_3688,73,Cypress Springs,3688,StarryNectar,1.75L,6,4.99,01/01/2016
73_Cypress Springs_3917,73,Cypress Springs,3917,SparklingSiesta,50mL,5,0.99,01/01/2016
73_Cypress Springs_4246,73,Cypress Springs,4246,TranquilToffeeTwirl,375mL,32,5.49,01/01/2016
38_Willowfield_5124,38,Willowfield,5124,FrolicFrappe,1.75L,10,66.99,01/01/2016
38_Willowfield_5921,38,Willowfield,5921,SparklingSaffron,750mL,0,21.99,01/01/2016
38_Willowfield_6553,38,Willowfield,6553,PomegranatePleasure,750mL,14,11.99,01/01/2016
38_Willowfield_7725,38,Willowfield,7725,MidnightMangoMist,750mL,53,9.99,01/01/2016
38_Willowfield_8102,38,Willowfield,8102,MidnightMochaMist,1.75L,34,24.99,01/01/2016
38_Willowfield_8370,38,Willowfield,8370,LavenderLullaby,1.75L,10,10.99,01/01/2016
76_Sapphire Shores_2854,76,Sapphire Shores,2854,CloudNineCafé,750mL,100,54.99,01/01/2016
76_Sapphire Shores_3079,76,Sapphire Shores,3079,RadiantRhubarbRefresher,750mL,10,13.99,01/01/2016
76_Sapphire Shores_3237,76,Sapphire Shores,3237,ChilledCherryCharm,1.75L,16,23.99,01/01/2016
76_Sapphire Shores_3296,76,Sapphire Shores,3296,MysticMangoMingle,750mL,35,22.99,01/01/2016
76_Sapphire Shores_3487,76,Sapphire Shores,3487,SummerBerryBrio,750mL,17,16.99,01/01/2016
76_Sapphire Shores_3917,76,Sapphire Shores,3917,SparklingSiesta,50mL,25,0.99,01/01/2016
76_Sapphire Shores_4246,76,Sapphire Shores,4246,TranquilToffeeTwirl,375mL,31,5.49,01/01/2016
71_Emberfield_4246,71,Emberfield,4246,TranquilToffeeTwirl,375mL,23,5.49,01/01/2016
71_Emberfield_5124,71,Emberfield,5124,FrolicFrappe,1.75L,10,66.99,01/01/2016
71_Emberfield_5921,71,Emberfield,5921,SparklingSaffron,750mL,42,21.99,01/01/2016
71_Emberfield_6553,71,Emberfield,6553,PomegranatePleasure,750mL,10,11.99,01/01/2016
60_Velvetville_35862,60,Velvetville,35862,SunburstSip,750mL,15,19.99,01/01/2016
60_Velvetville_37731,60,Velvetville,37731,CosmicCider,3L,14,10.99,01/01/2016
60_Velvetville_41212,60,Velvetville,41212,SparkleBliss,750mL,15,15.99,01/01/2016
60_Velvetville_44854,60,Velvetville,44854,ChocoMintMystique,750mL,4,51.99,01/01/2016
60_Velvetville_45474,60,Velvetville,45474,WhisperingWindchai,750mL,9,49.99,01/01/2016
61_Crystal Bay_1022,61,Crystal Bay,1022,FrostedFudgeFantasia,750mL,3,13.99,01/01/2016
61_Crystal Bay_1094,61,Crystal Bay,1094,TranquilBrew,750mL,17,41.99,01/01/2016
61_Crystal Bay_1397,61,Crystal Bay,1397,BlueberryBrew,750mL,40,13.99,01/01/2016
61_Crystal Bay_1692,61,Crystal Bay,1692,FrothyForestFable,750mL,16,18.49,01/01/2016
61_Crystal Bay_1896,61,Crystal Bay,1896,AlpineAloeAria,750mL,8,99.99,01/01/2016
24_Lakeview_4246,24,Lakeview,4246,TranquilToffeeTwirl,375mL,17,5.49,01/01/2016
24_Lakeview_5124,24,Lakeview,5124,FrolicFrappe,1.75L,7,66.99,01/01/2016
24_Lakeview_5921,24,Lakeview,5921,SparklingSaffron,750mL,18,21.99,01/01/2016
24_Lakeview_6553,24,Lakeview,6553,PomegranatePleasure,750mL,13,11.99,01/01/2016
24_Lakeview_8102,24,Lakeview,8102,MidnightMochaMist,1.75L,6,24.99,01/01/2016
24_Lakeview_8370,24,Lakeview,8370,LavenderLullaby,1.75L,21,10.99,01/01/2016
8_Horizon Hills_8102,8,Horizon Hills,8102,MidnightMochaMist,1.75L,17,24.99,01/01/2016
8_Horizon Hills_8370,8,Horizon Hills,8370,LavenderLullaby,1.75L,10,10.99,01/01/2016
8_Horizon Hills_8847,8,Horizon Hills,8847,LuminousLagoon,750mL,28,5.99,01/01/2016
8_Horizon Hills_8907,8,Horizon Hills,8907,RadiantRainforestRipple,1.5L,7,6.99,01/01/2016
8_Horizon Hills_11213,8,Horizon Hills,11213,CitrusSilk,750mL,11,18.99,01/01/2016
8_Horizon Hills_14383,8,Horizon Hills,14383,SunlitSnowfruitSip,750mL,9,15.99,01/01/2016
8_Horizon Hills_14439,8,Horizon Hills,14439,LushLagoonLatte,750mL,17,4.99,01/01/2016
8_Horizon Hills_16180,8,Horizon Hills,16180,CozyCaramelCrave,750mL,4,10.99,01/01/2016
8_Horizon Hills_16328,8,Horizon Hills,16328,TranquilToastedTaffy,500mL,0,3.99,01/01/2016
8_Horizon Hills_19055,8,Horizon Hills,19055,VelvetVista,750mL,11,9.99,01/01/2016
8_Horizon Hills_19175,8,Horizon Hills,19175,StarrySipAmericano,750mL,0,11.99,01/01/2016
8_Horizon Hills_19507,8,Horizon Hills,19507,VelvetFizz,750mL,18,7.99,01/01/2016
8_Horizon Hills_19549,8,Horizon Hills,19549,FrostedFable,3L,7,14.99,01/01/2016
8_Horizon Hills_24002,8,Horizon Hills,24002,EnchantedElderflowerElixir,1.5L,24,8.99,01/01/2016
8_Horizon Hills_24673,8,Horizon Hills,24673,ZenBrew,1.5L,10,15.99,01/01/2016
29_Golden Hills_6553,29,Golden Hills,6553,PomegranatePleasure,750mL,13,11.99,01/01/2016
29_Golden Hills_7725,29,Golden Hills,7725,MidnightMangoMist,750mL,6,9.99,01/01/2016
29_Golden Hills_8102,29,Golden Hills,8102,MidnightMochaMist,1.75L,2,24.99,01/01/2016
29_Golden Hills_8370,29,Golden Hills,8370,LavenderLullaby,1.75L,7,10.99,01/01/2016
29_Golden Hills_11213,29,Golden Hills,11213,CitrusSilk,750mL,12,18.99,01/01/2016
29_Golden Hills_14439,29,Golden Hills,14439,LushLagoonLatte,750mL,12,4.99,01/01/2016
29_Golden Hills_16328,29,Golden Hills,16328,TranquilToastedTaffy,500mL,16,3.99,01/01/2016
29_Golden Hills_19507,29,Golden Hills,19507,VelvetFizz,750mL,8,7.99,01/01/2016
29_Golden Hills_24002,29,Golden Hills,24002,EnchantedElderflowerElixir,1.5L,9,8.99,01/01/2016
29_Golden Hills_27644,29,Golden Hills,27644,EnchantedIced,750mL,7,9.99,01/01/2016
29_Golden Hills_29996,29,Golden Hills,29996,WhisperQuencher,750mL,8,16.99,01/01/2016
29_Golden Hills_33683,29,Golden Hills,33683,FrothEuphoria,1.5L,7,20.99,01/01/2016
29_Golden Hills_37731,29,Golden Hills,37731,CosmicCider,3L,6,10.99,01/01/2016
29_Golden Hills_40175,29,Golden Hills,40175,SunburstSorbet,187mL 4 Pk,1,11.99,01/01/2016
16_Oakridge_3487,16,Oakridge,3487,SummerBerryBrio,750mL,11,16.99,01/01/2016
16_Oakridge_3917,16,Oakridge,3917,SparklingSiesta,50mL,40,0.99,01/01/2016
16_Oakridge_4246,16,Oakridge,4246,TranquilToffeeTwirl,375mL,12,5.49,01/01/2016
16_Oakridge_5921,16,Oakridge,5921,SparklingSaffron,750mL,26,21.99,01/01/2016
16_Oakridge_6553,16,Oakridge,6553,PomegranatePleasure,750mL,12,11.99,01/01/2016
16_Oakridge_8102,16,Oakridge,8102,MidnightMochaMist,1.75L,12,24.99,01/01/2016
16_Oakridge_8370,16,Oakridge,8370,LavenderLullaby,1.75L,8,10.99,01/01/2016
4_Cedar Ridge_14383,4,Cedar Ridge,14383,SunlitSnowfruitSip,750mL,13,15.99,01/01/2016
4_Cedar Ridge_14439,4,Cedar Ridge,14439,LushLagoonLatte,750mL,7,4.99,01/01/2016
4_Cedar Ridge_16159,4,Cedar Ridge,16159,GlimmerQuench,750mL,13,9.99,01/01/2016
4_Cedar Ridge_16180,4,Cedar Ridge,16180,CozyCaramelCrave,750mL,8,10.99,01/01/2016
4_Cedar Ridge_16328,4,Cedar Ridge,16328,TranquilToastedTaffy,500mL,12,3.99,01/01/2016
4_Cedar Ridge_16330,4,Cedar Ridge,16330,VelvetyVanillaValley,750mL,3,12.99,01/01/2016
4_Cedar Ridge_17487,4,Cedar Ridge,17487,CelestialSwell,750mL,7,6.99,01/01/2016
4_Cedar Ridge_19175,4,Cedar Ridge,19175,StarrySipAmericano,750mL,35,11.99,01/01/2016
4_Cedar Ridge_19507,4,Cedar Ridge,19507,VelvetFizz,750mL,22,7.99,01/01/2016
4_Cedar Ridge_19549,4,Cedar Ridge,19549,FrostedFable,3L,7,14.99,01/01/2016
4_Cedar Ridge_24002,4,Cedar Ridge,24002,EnchantedElderflowerElixir,1.5L,8,8.99,01/01/2016
4_Cedar Ridge_27644,4,Cedar Ridge,27644,EnchantedIced,750mL,9,9.99,01/01/2016
4_Cedar Ridge_29407,4,Cedar Ridge,29407,WildWisteriaWhirl,750mL,22,15.99,01/01/2016
4_Cedar Ridge_29996,4,Cedar Ridge,29996,WhisperQuencher,750mL,23,16.99,01/01/2016
58_Frostwood_33683,58,Frostwood,33683,FrothEuphoria,1.5L,10,20.99,01/01/2016
58_Frostwood_37731,58,Frostwood,37731,CosmicCider,3L,10,10.99,01/01/2016
59_Laurelton_1022,59,Laurelton,1022,FrostedFudgeFantasia,750mL,11,13.99,01/01/2016
59_Laurelton_1094,59,Laurelton,1094,TranquilBrew,750mL,11,41.99,01/01/2016
59_Laurelton_1397,59,Laurelton,1397,BlueberryBrew,750mL,13,13.99,01/01/2016
59_Laurelton_1692,59,Laurelton,1692,FrothyForestFable,750mL,20,18.49,01/01/2016
59_Laurelton_1896,59,Laurelton,1896,AlpineAloeAria,750mL,9,99.99,01/01/2016
59_Laurelton_2598,59,Laurelton,2598,TropicalTidewave,750mL,6,14.99,01/01/2016
59_Laurelton_2679,59,Laurelton,2679,OceanOpal,750mL,32,19.99,01/01/2016
59_Laurelton_2854,59,Laurelton,2854,CloudNineCafé,750mL,10,54.99,01/01/2016
63_Moonlit Meadow_8102,63,Moonlit Meadow,8102,MidnightMochaMist,1.75L,36,24.99,01/01/2016
63_Moonlit Meadow_8370,63,Moonlit Meadow,8370,LavenderLullaby,1.75L,9,10.99,01/01/2016
63_Moonlit Meadow_8907,63,Moonlit Meadow,8907,RadiantRainforestRipple,1.5L,10,6.99,01/01/2016
63_Moonlit Meadow_11213,63,Moonlit Meadow,11213,CitrusSilk,750mL,7,18.99,01/01/2016
63_Moonlit Meadow_14439,63,Moonlit Meadow,14439,LushLagoonLatte,750mL,8,4.99,01/01/2016
63_Moonlit Meadow_19175,63,Moonlit Meadow,19175,StarrySipAmericano,750mL,12,11.99,01/01/2016
63_Moonlit Meadow_19507,63,Moonlit Meadow,19507,VelvetFizz,750mL,6,7.99,01/01/2016
63_Moonlit Meadow_24002,63,Moonlit Meadow,24002,EnchantedElderflowerElixir,1.5L,16,8.99,01/01/2016
63_Moonlit Meadow_27644,63,Moonlit Meadow,27644,EnchantedIced,750mL,11,9.99,01/01/2016
63_Moonlit Meadow_29407,63,Moonlit Meadow,29407,WildWisteriaWhirl,750mL,14,15.99,01/01/2016
63_Moonlit Meadow_29996,63,Moonlit Meadow,29996,WhisperQuencher,750mL,12,16.99,01/01/2016
63_Moonlit Meadow_33683,63,Moonlit Meadow,33683,FrothEuphoria,1.5L,6,20.99,01/01/2016
63_Moonlit Meadow_37731,63,Moonlit Meadow,37731,CosmicCider,3L,15,10.99,01/01/2016
54_Cascade City_1094,54,Cascade City,1094,TranquilBrew,750mL,5,41.99,01/01/2016
54_Cascade City_1397,54,Cascade City,1397,BlueberryBrew,750mL,38,13.99,01/01/2016
54_Cascade City_1692,54,Cascade City,1692,FrothyForestFable,750mL,3,18.49,01/01/2016
54_Cascade City_1896,54,Cascade City,1896,AlpineAloeAria,750mL,3,99.99,01/01/2016
54_Cascade City_2598,54,Cascade City,2598,TropicalTidewave,750mL,13,14.99,01/01/2016
54_Cascade City_2679,54,Cascade City,2679,OceanOpal,750mL,42,19.99,01/01/2016
54_Cascade City_2854,54,Cascade City,2854,CloudNineCafé,750mL,2,54.99,01/01/2016
54_Cascade City_3237,54,Cascade City,3237,ChilledCherryCharm,1.75L,2,23.99,01/01/2016
54_Cascade City_3487,54,Cascade City,3487,SummerBerryBrio,750mL,14,16.99,01/01/2016
50_Willowgate_19507,50,Willowgate,19507,VelvetFizz,750mL,41,7.99,01/01/2016
50_Willowgate_19549,50,Willowgate,19549,FrostedFable,3L,5,14.99,01/01/2016
50_Willowgate_20400,50,Willowgate,20400,StarrySpicedSorbet,750mL,13,13.99,01/01/2016
50_Willowgate_21412,50,Willowgate,21412,DreamyDragonfruitDazzle,750mL,7,7.99,01/01/2016
50_Willowgate_23633,50,Willowgate,23633,CinnamonSizzle,750mL,8,14.99,01/01/2016
50_Willowgate_24002,50,Willowgate,24002,EnchantedElderflowerElixir,1.5L,30,8.99,01/01/2016
50_Willowgate_24310,50,Willowgate,24310,ZestSplash,750mL,45,12.99,01/01/2016
50_Willowgate_24673,50,Willowgate,24673,ZenBrew,1.5L,9,15.99,01/01/2016
50_Willowgate_25005,50,Willowgate,25005,VelvetVioletVapor,750mL,11,17.99,01/01/2016
50_Willowgate_26876,50,Willowgate,26876,FrothyFigFantasy,750mL,24,79.99,01/01/2016
50_Willowgate_27644,50,Willowgate,27644,EnchantedIced,750mL,15,9.99,01/01/2016
50_Willowgate_28983,50,Willowgate,28983,TranquilTurmericTonic,750mL,29,14.99,01/01/2016
50_Willowgate_29407,50,Willowgate,29407,WildWisteriaWhirl,750mL,78,15.99,01/01/2016
50_Willowgate_29996,50,Willowgate,29996,WhisperQuencher,750mL,81,16.99,01/01/2016
50_Willowgate_31541,50,Willowgate,31541,OasisWhirl,750mL,17,20.99,01/01/2016
50_Willowgate_32604,50,Willowgate,32604,CarnivalChill,750mL,14,9.95,01/01/2016
12_Pinecrest_3917,12,Pinecrest,3917,SparklingSiesta,50mL,1,0.99,01/01/2016
12_Pinecrest_4246,12,Pinecrest,4246,TranquilToffeeTwirl,375mL,17,5.49,01/01/2016
12_Pinecrest_5124,12,Pinecrest,5124,FrolicFrappe,1.75L,15,66.99,01/01/2016
12_Pinecrest_5921,12,Pinecrest,5921,SparklingSaffron,750mL,33,21.99,01/01/2016
12_Pinecrest_6553,12,Pinecrest,6553,PomegranatePleasure,750mL,5,11.99,01/01/2016
12_Pinecrest_8102,12,Pinecrest,8102,MidnightMochaMist,1.75L,17,24.99,01/01/2016
12_Pinecrest_8370,12,Pinecrest,8370,LavenderLullaby,1.75L,8,10.99,01/01/2016
44_Sunset Ridge_19055,44,Sunset Ridge,19055,VelvetVista,750mL,15,9.99,01/01/2016
44_Sunset Ridge_19507,44,Sunset Ridge,19507,VelvetFizz,750mL,38,7.99,01/01/2016
44_Sunset Ridge_24002,44,Sunset Ridge,24002,EnchantedElderflowerElixir,1.5L,14,8.99,01/01/2016
44_Sunset Ridge_24094,44,Sunset Ridge,24094,CitrusSilhouette,1.5L,6,6.99,01/01/2016
44_Sunset Ridge_27644,44,Sunset Ridge,27644,EnchantedIced,750mL,10,9.99,01/01/2016
44_Sunset Ridge_29407,44,Sunset Ridge,29407,WildWisteriaWhirl,750mL,13,15.99,01/01/2016
44_Sunset Ridge_29996,44,Sunset Ridge,29996,WhisperQuencher,750mL,31,16.99,01/01/2016
44_Sunset Ridge_33035,44,Sunset Ridge,33035,MapleMystique,750mL,6,8.99,01/01/2016
44_Sunset Ridge_33683,44,Sunset Ridge,33683,FrothEuphoria,1.5L,14,20.99,01/01/2016
44_Sunset Ridge_37731,44,Sunset Ridge,37731,CosmicCider,3L,5,10.99,01/01/2016
45_Willow Lake_1397,45,Willow Lake,1397,BlueberryBrew,750mL,16,13.99,01/01/2016
45_Willow Lake_1692,45,Willow Lake,1692,FrothyForestFable,750mL,9,18.49,01/01/2016
21_Moonstone_6553,21,Moonstone,6553,PomegranatePleasure,750mL,22,11.99,01/01/2016
21_Moonstone_8102,21,Moonstone,8102,MidnightMochaMist,1.75L,42,24.99,01/01/2016
